CRIME_DATE,TIME,TIME _PERIOD,MOUTH,DATE,CRIME_YEAR,CRIME_CATEGORY_NUMBER,CRIME_CATEGORY_DESCRIPTION,ZIP,LATITUDE,LONGITUDE,EVENT,WeekdayNum,STATISTICAL_CODE_DESCRIPTION
8/29/2011,09:08,5,8,29,2011,14,WEAPON LAWS,90012,34.05927,-118.23149,0,1,WEAPON LAWS: Felony
9/12/2011,09:09,5,9,12,2011,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,1,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
9/3/2012,09:09,5,9,3,2012,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,2,1,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
9/11/2012,09:09,5,9,11,2012,16,NARCOTICS,90012,34.05927,-118.23149,0,2,NARCOTICS: Miscellaneous Felonies
9/28/2012,09:09,5,9,28,2012,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,5,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
9/28/2012,09:09,5,9,28,2012,16,NARCOTICS,90012,34.05927,-118.23149,0,5,Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana)
9/6/2013,09:09,5,9,6,2013,14,WEAPON LAWS,90012,34.05927,-118.23149,0,5,WEAPON LAWS: Felony
9/18/2013,09:09,5,9,18,2013,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,3,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
10/29/2010,09:10,5,10,29,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,5,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
10/3/2011,09:10,5,10,3,2011,24,VANDALISM,90012,34.05927,-118.23149,0,1,VANDALISM: Vandalism Jail
10/10/2011,09:10,5,10,10,2011,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,2,1,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
10/15/2012,09:10,5,10,15,2012,16,NARCOTICS,90012,34.05927,-118.23149,0,1,NARCOTICS: Found Narcotics
10/28/2012,09:10,5,10,28,2012,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,1,7,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
10/31/2012,09:10,5,10,31,2012,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,3,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
10/1/2013,09:10,5,10,1,2013,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,0,2,"ASSAULT, AGGRAVATED: ADW, PEACE OFFICER - OTHER DANGEROUS WEAPON"
10/12/2013,09:10,5,10,12,2013,14,WEAPON LAWS,90012,34.05927,-118.23149,2,6,WEAPON LAWS: Felony
11/22/2010,09:11,5,11,22,2010,14,WEAPON LAWS,90012,34.05927,-118.23149,0,1,WEAPON LAWS: Felony
11/2/2011,09:11,5,11,2,2011,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,3,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
11/16/2011,09:11,5,11,16,2011,16,NARCOTICS,90012,34.05927,-118.23149,0,3,NARCOTICS: Miscellaneous Felonies
11/17/2011,09:11,5,11,17,2011,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,0,4,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON"
11/23/2011,09:11,5,11,23,2011,16,NARCOTICS,90012,34.05927,-118.23149,0,3,NARCOTICS: Miscellaneous Felonies
11/3/2012,09:11,5,11,3,2012,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,1,6,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
11/29/2013,09:11,5,11,29,2013,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,2,5,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
12/10/2010,09:12,5,12,10,2010,14,WEAPON LAWS,90012,34.05927,-118.23149,0,5,WEAPON LAWS: Felony
12/19/2010,09:12,5,12,19,2010,14,WEAPON LAWS,90012,34.05927,-118.23149,1,7,WEAPON LAWS: Felony
12/8/2011,09:12,5,12,8,2011,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
12/31/2011,09:12,5,12,31,2011,16,NARCOTICS,90012,34.05927,-118.23149,2,6,NARCOTICS: Miscellaneous Felonies
12/19/2012,09:12,5,12,19,2012,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,3,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
12/22/2012,09:12,5,12,22,2012,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,2,6,"ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer"
12/3/2013,09:12,5,12,3,2013,6,LARCENY THEFT,90012,34.05927,-118.23149,0,2,"THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)"
12/24/2013,09:12,5,12,24,2013,16,NARCOTICS,90012,34.05927,-118.23149,2,2,Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana)
12/18/2014,09:12,5,12,18,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
12/29/2014,09:12,5,12,29,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,1,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
12/31/2014,09:12,5,12,31,2014,24,VANDALISM,90012,34.05927,-118.23149,2,3,VANDALISM FELONY
12/12/2012,09:12,5,12,12,2012,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,3,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
1/6/2011,10:01,6,1,6,2011,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
1/31/2011,10:01,6,1,31,2011,24,VANDALISM,90012,34.05927,-118.23149,0,1,VANDALISM: Vandalism Jail
1/6/2012,10:01,6,1,6,2012,16,NARCOTICS,90012,34.05927,-118.23149,0,5,Felony Possession of a Controlled Substance (excluding Marijuana)
2/25/2011,10:02,6,2,25,2011,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,5,"ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer"
2/18/2012,10:02,6,2,18,2012,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,2,6,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
2/27/2013,10:02,6,2,27,2013,14,WEAPON LAWS,90012,34.05927,-118.23149,0,3,WEAPON LAWS: Felony
2/24/2014,10:02,6,2,24,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,1,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
2/27/2014,10:02,6,2,27,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
3/3/2011,10:03,6,3,3,2011,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
3/29/2011,10:03,6,3,29,2011,14,WEAPON LAWS,90012,34.05927,-118.23149,0,2,WEAPON LAWS: Felony
3/10/2012,10:03,6,3,10,2012,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,1,6,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
3/13/2012,10:03,6,3,13,2012,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,0,2,"ASSAULT, AGGRAVATED: ADW, PEACE OFFICER - OTHER DANGEROUS WEAPON"
3/15/2012,10:03,6,3,15,2012,29,FELONIES MISCELLANEOUS,90012,34.05927,-118.23149,0,4,"FELONIES, MISCELLANEOUS: All Other Felonies"
3/4/2013,10:03,6,3,4,2013,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,1,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
3/22/2013,10:03,6,3,22,2013,14,WEAPON LAWS,90012,34.05927,-118.23149,0,5,WEAPON LAWS: Felony
3/1/2014,10:03,6,3,1,2014,14,WEAPON LAWS,90012,34.05927,-118.23149,1,6,WEAPON LAWS: Felony
3/12/2014,10:03,6,3,12,2014,14,WEAPON LAWS,90012,34.05927,-118.23149,0,3,WEAPON LAWS: Felony
3/12/2014,10:03,6,3,12,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,3,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
3/18/2014,10:03,6,3,18,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,2,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
4/23/2011,10:04,6,4,23,2011,30,MISDEMEANORS MISCELLANEOUS,90012,34.05927,-118.23149,1,6,"MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors"
4/3/2012,10:04,6,4,3,2012,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,2,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
4/17/2012,10:04,6,4,17,2012,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,2,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
4/14/2013,10:04,6,4,14,2013,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,1,7,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
4/17/2013,10:04,6,4,17,2013,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,0,3,"ASSAULT, AGGRAVATED: ADW, PEACE OFFICER - OTHER DANGEROUS WEAPON"
4/19/2013,10:04,6,4,19,2013,29,FELONIES MISCELLANEOUS,90012,34.05927,-118.23149,0,5,"FELONIES, MISCELLANEOUS: Aid/Abetting Escape"
4/26/2013,10:04,6,4,26,2013,24,VANDALISM,90012,34.05927,-118.23149,0,5,VANDALISM: Vandalism Jail
4/29/2014,10:04,6,4,29,2014,6,LARCENY THEFT,90012,34.05927,-118.23149,0,2,"GRAND THEFT: From Bldg(Churches, Schools, Restaurants, Offices, Etc)"
4/30/2014,10:04,6,4,30,2014,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,0,3,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON"
5/15/2012,10:05,6,5,15,2012,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,2,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
5/8/2013,10:05,6,5,8,2013,24,VANDALISM,90012,34.05927,-118.23149,0,3,VANDALISM: Vandalism Jail
5/9/2014,10:05,6,5,9,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,5,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
5/23/2014,10:05,6,5,23,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,5,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
6/26/2011,10:06,6,6,26,2011,29,FELONIES MISCELLANEOUS,90012,34.05927,-118.23149,1,7,"FELONIES, MISCELLANEOUS: Extortion"
6/1/2012,10:06,6,6,1,2012,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,5,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
6/3/2012,10:06,6,6,3,2012,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,1,7,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
6/21/2012,10:06,6,6,21,2012,29,FELONIES MISCELLANEOUS,90012,34.05927,-118.23149,0,4,"FELONIES, MISCELLANEOUS: All Other Felonies"
6/23/2012,10:06,6,6,23,2012,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,1,6,"ASSAULT, FELONY: ADW, Peace Officer - Hands, Feet, Fist, Etc."
6/7/2013,10:06,6,6,7,2013,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,0,5,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON"
6/28/2013,10:06,6,6,28,2013,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,5,"ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer"
7/21/2011,10:07,6,7,21,2011,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
7/6/2012,10:07,6,7,6,2012,16,NARCOTICS,90012,34.05927,-118.23149,0,5,Felony Possession of a Controlled Substance (excluding Marijuana)
7/17/2012,10:07,6,7,17,2012,16,NARCOTICS,90012,34.05927,-118.23149,0,2,Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana)
7/22/2012,10:07,6,7,22,2012,29,FELONIES MISCELLANEOUS,90012,34.05927,-118.23149,1,7,"FELONIES, MISCELLANEOUS: All Other Felonies"
7/15/2014,10:07,6,7,15,2014,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,0,2,"ASSAULT, AGGRAVATED: ADW, PEACE OFFICER - OTHER DANGEROUS WEAPON"
7/22/2014,10:07,6,7,22,2014,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,0,2,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON"
7/28/2014,10:07,6,7,28,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,1,"ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer"
7/15/2012,10:07,6,7,15,2012,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,1,7,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
7/10/2012,10:07,6,7,10,2012,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,2,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
8/6/2011,10:08,6,8,6,2011,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,1,6,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
8/5/2012,10:08,6,8,5,2012,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,1,7,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
8/13/2012,10:08,6,8,13,2012,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,1,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
8/27/2012,10:08,6,8,27,2012,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,1,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
8/13/2013,10:08,6,8,13,2013,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,2,"ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer"
8/21/2013,10:08,6,8,21,2013,12,SEX OFFENSES MISDEMEANORS,90012,34.05927,-118.23149,0,3,SEX MISDEMEANORS: Indecent Exposure
8/29/2013,10:08,6,8,29,2013,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
8/17/2014,10:08,6,8,17,2014,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,1,7,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC."
8/25/2014,10:08,6,8,25,2014,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,0,1,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON"
9/3/2011,10:09,6,9,3,2011,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,2,6,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
9/3/2011,10:09,6,9,3,2011,29,FELONIES MISCELLANEOUS,90012,34.05927,-118.23149,2,6,"FELONIES, MISCELLANEOUS: All Other Felonies"
9/21/2011,10:09,6,9,21,2011,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,3,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
9/21/2011,10:09,6,9,21,2011,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,3,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
9/7/2012,10:09,6,9,7,2012,14,WEAPON LAWS,90012,34.05927,-118.23149,0,5,WEAPON LAWS: Felony
9/7/2012,10:09,6,9,7,2012,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,5,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
9/18/2013,10:09,6,9,18,2013,16,NARCOTICS,90012,34.05927,-118.23149,0,3,NARCOTICS: Miscellaneous Felonies
9/28/2013,10:09,6,9,28,2013,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,1,6,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
10/26/2010,10:10,6,10,26,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,2,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
10/9/2011,10:10,6,10,9,2011,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,2,7,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON"
10/9/2011,10:10,6,10,9,2011,16,NARCOTICS,90012,34.05927,-118.23149,2,7,NARCOTICS: Marijuana (Felony) Hashish/Hashish Oil (Poss/Sales)
10/11/2012,10:10,6,10,11,2012,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,0,4,"ASSAULT, AGGRAVATED: ADW, PEACE OFFICER - OTHER DANGEROUS WEAPON"
10/17/2012,10:10,6,10,17,2012,30,MISDEMEANORS MISCELLANEOUS,90012,34.05927,-118.23149,0,3,"MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors"
10/22/2012,10:10,6,10,22,2012,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,1,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
10/25/2012,10:10,6,10,25,2012,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,0,4,"ASSAULT, AGGRAVATED: ADW - OTHER DANGEROUS WEAPON"
10/16/2013,10:10,6,10,16,2013,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,3,"ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer"
11/5/2010,10:11,6,11,5,2010,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,5,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
11/10/2011,10:11,6,11,10,2011,14,WEAPON LAWS,90012,34.05927,-118.23149,0,4,WEAPON LAWS: Felony
11/27/2011,10:11,6,11,27,2011,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,2,7,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
11/29/2011,10:11,6,11,29,2011,16,NARCOTICS,90012,34.05927,-118.23149,0,2,Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana)
11/2/2012,10:11,6,11,2,2012,14,WEAPON LAWS,90012,34.05927,-118.23149,0,5,WEAPON LAWS: Felony
11/18/2013,10:11,6,11,18,2013,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,0,1,"ASSAULT, FELONY: ADW, Peace Officer - Hands, Feet, Fist, Etc."
12/10/2014,10:12,6,12,10,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,3,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
1/15/2011,11:01,6,1,15,2011,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,2,6,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
1/25/2011,11:01,6,1,25,2011,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,2,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
1/1/2012,11:01,6,1,1,2012,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,2,7,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
1/2/2012,11:01,6,1,2,2012,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,2,1,"ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE"
1/12/2012,11:01,6,1,12,2012,24,VANDALISM,90012,34.05927,-118.23149,0,4,VANDALISM FELONY
1/25/2012,11:01,6,1,25,2012,29,FELONIES MISCELLANEOUS,90012,34.05927,-118.23149,0,3,"FELONIES, MISCELLANEOUS: All Other Felonies"
1/31/2012,11:01,6,1,31,2012,16,NARCOTICS,90012,34.05927,-118.23149,0,2,NARCOTICS: Found Narcotics
1/24/2013,11:01,6,1,24,2013,14,WEAPON LAWS,90012,34.05927,-118.23149,0,4,WEAPON LAWS: Felony
1/7/2014,11:01,6,1,7,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,2,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
1/26/2014,11:01,6,1,26,2014,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,1,7,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC."
1/5/2013,11:01,6,1,5,2013,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,1,6,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC."
2/17/2012,11:02,6,2,17,2012,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,0,5,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC."
2/7/2014,11:02,6,2,7,2014,16,NARCOTICS,90012,34.05927,-118.23149,0,5,Felony Possession of a Controlled Substance (excluding Marijuana)
3/4/2011,11:03,6,3,4,2011,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,5,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
3/23/2011,11:03,6,3,23,2011,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,3,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
3/4/2012,11:03,6,3,4,2012,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,1,7,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC."
3/14/2012,11:03,6,3,14,2012,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,0,3,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC."
3/31/2012,11:03,6,3,31,2012,14,WEAPON LAWS,90012,34.05927,-118.23149,1,6,WEAPON LAWS: Felony
3/2/2013,11:03,6,3,2,2013,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,1,6,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
3/3/2013,11:03,6,3,3,2013,14,WEAPON LAWS,90012,34.05927,-118.23149,1,7,WEAPON LAWS: Felony
3/3/2013,11:03,6,3,3,2013,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,1,7,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
3/7/2013,11:03,6,3,7,2013,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,4,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
3/19/2013,11:03,6,3,19,2013,14,WEAPON LAWS,90012,34.05927,-118.23149,0,2,WEAPON LAWS: Felony
3/10/2014,11:03,6,3,10,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,1,"ASSAULT, NON-AGG: Obstruct/Resist/Battery Peace Officer"
3/15/2013,11:03,6,3,15,2013,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,5,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
4/20/2011,11:04,6,4,20,2011,14,WEAPON LAWS,90012,34.05927,-118.23149,0,3,WEAPON LAWS: Felony
4/10/2012,11:04,6,4,10,2012,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,2,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
4/17/2012,11:04,6,4,17,2012,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,2,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
4/10/2014,11:04,6,4,10,2014,14,WEAPON LAWS,90012,34.05927,-118.23149,0,4,WEAPON LAWS: Felony
4/24/2014,11:04,6,4,24,2014,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,0,4,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC."
4/26/2014,11:04,6,4,26,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,1,6,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
5/2/2011,11:05,6,5,2,2011,14,WEAPON LAWS,90012,34.05927,-118.23149,0,1,WEAPON LAWS: Felony
5/26/2011,11:05,6,5,26,2011,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,0,4,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC."
5/5/2013,11:05,6,5,5,2013,3,ROBBERY,90012,34.05927,-118.23149,1,7,"ROBBERY, STRONG-ARM: Other"
5/20/2013,11:05,6,5,20,2013,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,0,1,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC."
5/13/2014,11:05,6,5,13,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,2,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
6/3/2011,11:06,6,6,3,2011,16,NARCOTICS,90012,34.05927,-118.23149,0,5,Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana)
6/10/2011,11:06,6,6,10,2011,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,5,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
6/24/2013,11:06,6,6,24,2013,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,0,1,"ASSAULT, FELONY: ADW, Peace Officer - Hands, Feet, Fist, Etc."
6/21/2014,11:06,6,6,21,2014,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,1,6,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
7/14/2011,11:07,6,7,14,2011,14,WEAPON LAWS,90012,34.05927,-118.23149,0,4,WEAPON LAWS: Felony
7/19/2011,11:07,6,7,19,2011,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,2,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
7/29/2011,11:07,6,7,29,2011,16,NARCOTICS,90012,34.05927,-118.23149,0,5,NARCOTICS: Miscellaneous Felonies
7/9/2012,11:07,6,7,9,2012,24,VANDALISM,90012,34.05927,-118.23149,0,1,VANDALISM: Vandalism Jail
7/27/2012,11:07,6,7,27,2012,16,NARCOTICS,90012,34.05927,-118.23149,0,5,Felony Transport. &/or Sale of Controlled Substance(excpt Marijuana)
7/14/2013,11:07,6,7,14,2013,11,SEX OFFENSES FELONIES,90012,34.05927,-118.23149,1,7,ORAL COPULATION
7/14/2013,11:07,6,7,14,2013,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,1,7,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
7/17/2013,11:07,6,7,17,2013,4,AGGRAVATED ASSAULT,90012,34.05927,-118.23149,0,3,"ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC."
7/19/2013,11:07,6,7,19,2013,13,NON-AGGRAVATED ASSAULTS,90012,34.05927,-118.23149,0,5,"ASSAULT, NON-AGG: Hands, Feet, Fist, Etc."
